Time,B_BVP,E_Skin_Cond
13.34619140625,31.522,5.870
13.34667968750,31.519,5.870
13.34716796875,31.516,5.870
13.34765625000,31.513,5.870
13.34814453125,31.510,5.870
13.34863281250,31.507,5.870
13.34912109375,31.504,5.870
13.34960937500,31.501,5.870
13.35009765625,31.497,5.870
13.35058593750,31.494,5.870
13.35107421875,31.491,5.870
13.35156250000,31.488,5.870
13.35205078125,31.485,5.869
13.35253906250,31.482,5.869
13.35302734375,31.479,5.869
13.35351562500,31.476,5.869
13.35400390625,31.473,5.869
13.35449218750,31.470,5.869
13.35498046875,31.467,5.869
13.35546875000,31.464,5.869
13.35595703125,31.461,5.869
13.35644531250,31.458,5.869
13.35693359375,31.455,5.869
13.35742187500,31.452,5.869
13.35791015625,31.449,5.869
13.35839843750,31.446,5.869
13.35888671875,31.443,5.869
13.35937500000,31.440,5.869
13.35986328125,31.437,5.868
13.36035156250,31.434,5.868
13.36083984375,31.431,5.868
13.36132812500,31.428,5.868
13.36181640625,31.424,5.868
13.36230468750,31.421,5.868
13.36279296875,31.418,5.868
13.36328125000,31.415,5.868
13.36376953125,31.412,5.868
13.36425781250,31.409,5.868
13.36474609375,31.405,5.868
13.36523437500,31.402,5.868
13.36572265625,31.399,5.868
13.36621093750,31.396,5.868
13.36669921875,31.393,5.868
13.36718750000,31.389,5.868
13.36767578125,31.386,5.868
13.36816406250,31.383,5.868
13.36865234375,31.379,5.868
13.36914062500,31.376,5.868
13.36962890625,31.372,5.868
13.37011718750,31.369,5.868
13.37060546875,31.366,5.868
13.37109375000,31.362,5.868
13.37158203125,31.359,5.868
13.37207031250,31.355,5.868
13.37255859375,31.352,5.868
13.37304687500,31.348,5.868
13.37353515625,31.344,5.868
13.37402343750,31.341,5.868
13.37451171875,31.337,5.868
13.37500000000,31.333,5.868
13.37548828125,31.330,5.867
13.37597656250,31.326,5.867
13.37646484375,31.322,5.867
13.37695312500,31.318,5.867
13.37744140625,31.315,5.867
13.37792968750,31.311,5.867
13.37841796875,31.307,5.867
13.37890625000,31.303,5.867
13.37939453125,31.299,5.867
13.37988281250,31.295,5.867
13.38037109375,31.291,5.867
13.38085937500,31.287,5.867
13.38134765625,31.283,5.867
13.38183593750,31.279,5.867
13.38232421875,31.274,5.867
13.38281250000,31.270,5.867
13.38330078125,31.266,5.866
13.38378906250,31.262,5.866
13.38427734375,31.257,5.866
13.38476562500,31.253,5.866
13.38525390625,31.249,5.866
13.38574218750,31.244,5.866
13.38623046875,31.240,5.866
13.38671875000,31.235,5.866
13.38720703125,31.231,5.866
13.38769531250,31.226,5.866
13.38818359375,31.222,5.866
13.38867187500,31.217,5.866
13.38916015625,31.213,5.866
13.38964843750,31.208,5.866
13.39013671875,31.203,5.866
13.39062500000,31.199,5.866
13.39111328125,31.194,5.866
13.39160156250,31.189,5.866
13.39208984375,31.184,5.866
13.39257812500,31.180,5.866
13.39306640625,31.175,5.866
13.39355468750,31.170,5.866
13.39404296875,31.165,5.866
13.39453125000,31.160,5.866
13.39501953125,31.155,5.865
13.39550781250,31.151,5.865
13.39599609375,31.146,5.865
13.39648437500,31.141,5.865
13.39697265625,31.136,5.865
13.39746093750,31.131,5.865
13.39794921875,31.126,5.865
13.39843750000,31.121,5.865
13.39892578125,31.116,5.865
13.39941406250,31.111,5.865
13.39990234375,31.106,5.865
13.40039062500,31.101,5.865
13.40087890625,31.096,5.865
13.40136718750,31.091,5.865
13.40185546875,31.086,5.865
13.40234375000,31.081,5.865
13.40283203125,31.076,5.864
13.40332031250,31.071,5.864
13.40380859375,31.066,5.864
13.40429687500,31.061,5.864
13.40478515625,31.056,5.864
13.40527343750,31.051,5.864
13.40576171875,31.046,5.864
13.40625000000,31.041,5.864
13.40673828125,31.036,5.864
13.40722656250,31.031,5.864
13.40771484375,31.026,5.864
13.40820312500,31.021,5.864
13.40869140625,31.016,5.864
13.40917968750,31.011,5.864
13.40966796875,31.006,5.864
13.41015625000,31.001,5.864
13.41064453125,30.996,5.864
13.41113281250,30.992,5.864
13.41162109375,30.987,5.864
13.41210937500,30.982,5.864
13.41259765625,30.977,5.864
13.41308593750,30.972,5.864
13.41357421875,30.968,5.864
13.41406250000,30.963,5.864
13.41455078125,30.958,5.863
13.41503906250,30.954,5.863
13.41552734375,30.949,5.863
13.41601562500,30.944,5.863
13.41650390625,30.940,5.863
13.41699218750,30.935,5.863
13.41748046875,30.931,5.863
13.41796875000,30.926,5.863
13.41845703125,30.922,5.863
13.41894531250,30.917,5.863
13.41943359375,30.913,5.863
13.41992187500,30.909,5.863
13.42041015625,30.904,5.863
13.42089843750,30.900,5.863
13.42138671875,30.895,5.863
13.42187500000,30.891,5.863
13.42236328125,30.887,5.862
13.42285156250,30.883,5.862
13.42333984375,30.879,5.862
13.42382812500,30.874,5.862
13.42431640625,30.870,5.862
13.42480468750,30.866,5.862
13.42529296875,30.862,5.862
13.42578125000,30.858,5.862
13.42626953125,30.854,5.862
13.42675781250,30.850,5.862
13.42724609375,30.846,5.862
13.42773437500,30.842,5.862
13.42822265625,30.838,5.862
13.42871093750,30.834,5.862
13.42919921875,30.831,5.862
13.42968750000,30.827,5.862
13.43017578125,30.823,5.862
13.43066406250,30.819,5.862
13.43115234375,30.816,5.862
13.43164062500,30.812,5.862
13.43212890625,30.808,5.862
13.43261718750,30.805,5.862
13.43310546875,30.801,5.862
13.43359375000,30.797,5.862
13.43408203125,30.794,5.862
13.43457031250,30.790,5.862
13.43505859375,30.787,5.862
13.43554687500,30.783,5.862
13.43603515625,30.780,5.862
13.43652343750,30.776,5.862
13.43701171875,30.773,5.862
13.43750000000,30.770,5.862
13.43798828125,30.766,5.861
13.43847656250,30.763,5.861
13.43896484375,30.760,5.861
13.43945312500,30.756,5.861
13.43994140625,30.753,5.861
13.44042968750,30.750,5.861
13.44091796875,30.747,5.861
13.44140625000,30.743,5.861
13.44189453125,30.740,5.861
13.44238281250,30.737,5.861
13.44287109375,30.734,5.861
13.44335937500,30.730,5.861
13.44384765625,30.727,5.861
13.44433593750,30.724,5.861
13.44482421875,30.721,5.861
13.44531250000,30.718,5.861
13.44580078125,30.715,5.860
13.44628906250,30.712,5.860
13.44677734375,30.709,5.860
13.44726562500,30.705,5.860
13.44775390625,30.702,5.860
13.44824218750,30.699,5.860
13.44873046875,30.696,5.860
13.44921875000,30.693,5.860
13.44970703125,30.690,5.860
13.45019531250,30.687,5.860
13.45068359375,30.684,5.860
13.45117187500,30.681,5.860
13.45166015625,30.678,5.860
13.45214843750,30.675,5.860
13.45263671875,30.672,5.860
13.45312500000,30.669,5.860
13.45361328125,30.665,5.860
13.45410156250,30.662,5.860
13.45458984375,30.659,5.860
13.45507812500,30.656,5.860
13.45556640625,30.653,5.860
13.45605468750,30.650,5.860
13.45654296875,30.647,5.860
13.45703125000,30.644,5.860
13.45751953125,30.640,5.859
13.45800781250,30.637,5.859
13.45849609375,30.634,5.859
13.45898437500,30.631,5.859
13.45947265625,30.628,5.859
13.45996093750,30.624,5.859
13.46044921875,30.621,5.859
13.46093750000,30.618,5.859
13.46142578125,30.615,5.859
13.46191406250,30.611,5.859
13.46240234375,30.608,5.859
13.46289062500,30.605,5.859
13.46337890625,30.601,5.859
13.46386718750,30.598,5.859
13.46435546875,30.594,5.859
13.46484375000,30.591,5.859
13.46533203125,30.588,5.858
13.46582031250,30.584,5.858
13.46630859375,30.581,5.858
13.46679687500,30.577,5.858
13.46728515625,30.574,5.858
13.46777343750,30.570,5.858
13.46826171875,30.566,5.858
13.46875000000,30.563,5.858
13.46923828125,30.559,5.858
13.46972656250,30.555,5.858
13.47021484375,30.552,5.858
13.47070312500,30.548,5.858
13.47119140625,30.544,5.858
13.47167968750,30.541,5.858
13.47216796875,30.537,5.858
13.47265625000,30.533,5.858
13.47314453125,30.529,5.858
13.47363281250,30.525,5.858
13.47412109375,30.521,5.858
13.47460937500,30.517,5.858
13.47509765625,30.513,5.858
13.47558593750,30.509,5.858
13.47607421875,30.505,5.858
13.47656250000,30.501,5.858
13.47705078125,30.497,5.857
13.47753906250,30.493,5.857
13.47802734375,30.489,5.857
13.47851562500,30.485,5.857
13.47900390625,30.481,5.857
13.47949218750,30.477,5.857
13.47998046875,30.472,5.857
13.48046875000,30.468,5.857
13.48095703125,30.464,5.857
13.48144531250,30.459,5.857
13.48193359375,30.455,5.857
13.48242187500,30.451,5.857
13.48291015625,30.446,5.857
13.48339843750,30.442,5.857
13.48388671875,30.437,5.857
13.48437500000,30.433,5.857
13.48486328125,30.428,5.856
13.48535156250,30.424,5.856
13.48583984375,30.419,5.856
13.48632812500,30.415,5.856
13.48681640625,30.410,5.856
13.48730468750,30.405,5.856
13.48779296875,30.401,5.856
13.48828125000,30.396,5.856
13.48876953125,30.391,5.856
13.48925781250,30.386,5.856
13.48974609375,30.382,5.856
13.49023437500,30.377,5.856
13.49072265625,30.372,5.856
13.49121093750,30.367,5.856
13.49169921875,30.362,5.856
13.49218750000,30.357,5.856
13.49267578125,30.352,5.856
13.49316406250,30.347,5.856
13.49365234375,30.342,5.856
13.49414062500,30.337,5.856
13.49462890625,30.332,5.856
13.49511718750,30.327,5.856
13.49560546875,30.322,5.856
13.49609375000,30.317,5.856
13.49658203125,30.312,5.855
13.49707031250,30.307,5.855
13.49755859375,30.302,5.855
13.49804687500,30.297,5.855
13.49853515625,30.292,5.855
13.49902343750,30.287,5.855
13.49951171875,30.282,5.855
13.50000000000,30.277,5.855
13.50048828125,30.271,5.855
13.50097656250,30.266,5.855
13.50146484375,30.261,5.855
13.50195312500,30.256,5.855
13.50244140625,30.251,5.855
13.50292968750,30.246,5.855
13.50341796875,30.241,5.855
13.50390625000,30.235,5.855
13.50439453125,30.230,5.854
13.50488281250,30.225,5.854
13.50537109375,30.220,5.854
13.50585937500,30.215,5.854
13.50634765625,30.209,5.854
13.50683593750,30.204,5.854
13.50732421875,30.199,5.854
13.50781250000,30.194,5.854
13.50830078125,30.189,5.854
13.50878906250,30.183,5.854
13.50927734375,30.178,5.854
13.50976562500,30.173,5.854
13.51025390625,30.168,5.854
13.51074218750,30.163,5.854
13.51123046875,30.157,5.854
13.51171875000,30.152,5.854
13.51220703125,30.147,5.854
13.51269531250,30.142,5.854
13.51318359375,30.137,5.854
13.51367187500,30.132,5.854
13.51416015625,30.126,5.854
13.51464843750,30.121,5.854
13.51513671875,30.116,5.854
13.51562500000,30.111,5.854
13.51611328125,30.106,5.853
13.51660156250,30.101,5.853
13.51708984375,30.096,5.853
13.51757812500,30.091,5.853
13.51806640625,30.085,5.853
13.51855468750,30.080,5.853
13.51904296875,30.075,5.853
13.51953125000,30.070,5.853
13.52001953125,30.065,5.853
13.52050781250,30.060,5.853
13.52099609375,30.055,5.853
13.52148437500,30.050,5.853
13.52197265625,30.045,5.853
13.52246093750,30.040,5.853
13.52294921875,30.035,5.853
13.52343750000,30.030,5.853
13.52392578125,30.025,5.852
13.52441406250,30.020,5.852
13.52490234375,30.015,5.852
13.52539062500,30.010,5.852
13.52587890625,30.005,5.852
13.52636718750,30.000,5.852
13.52685546875,29.996,5.852
13.52734375000,29.991,5.852
13.52783203125,29.986,5.852
13.52832031250,29.981,5.852
13.52880859375,29.976,5.852
13.52929687500,29.972,5.852
13.52978515625,29.967,5.852
13.53027343750,29.962,5.852
13.53076171875,29.957,5.852
13.53125000000,29.953,5.852
13.53173828125,29.948,5.852
13.53222656250,29.943,5.852
13.53271484375,29.939,5.852
13.53320312500,29.934,5.852
13.53369140625,29.929,5.852
13.53417968750,29.925,5.852
13.53466796875,29.920,5.852
13.53515625000,29.916,5.852
13.53564453125,29.911,5.851
13.53613281250,29.907,5.851
13.53662109375,29.902,5.851
13.53710937500,29.898,5.851
13.53759765625,29.893,5.851
13.53808593750,29.889,5.851
13.53857421875,29.884,5.851
13.53906250000,29.880,5.851
13.53955078125,29.875,5.851
13.54003906250,29.871,5.851
13.54052734375,29.866,5.851
13.54101562500,29.862,5.851
13.54150390625,29.858,5.851
13.54199218750,29.853,5.851
13.54248046875,29.849,5.851
13.54296875000,29.845,5.851
13.54345703125,29.840,5.850
13.54394531250,29.836,5.850
13.54443359375,29.832,5.850
13.54492187500,29.828,5.850
13.54541015625,29.823,5.850
13.54589843750,29.819,5.850
13.54638671875,29.815,5.850
13.54687500000,29.811,5.850
13.54736328125,29.807,5.850
13.54785156250,29.803,5.850
13.54833984375,29.798,5.850
13.54882812500,29.794,5.850
13.54931640625,29.790,5.850
13.54980468750,29.786,5.850
13.55029296875,29.782,5.850
13.55078125000,29.778,5.850
13.55126953125,29.774,5.850
13.55175781250,29.770,5.850
13.55224609375,29.766,5.850
13.55273437500,29.762,5.850
13.55322265625,29.758,5.850
13.55371093750,29.755,5.850
13.55419921875,29.751,5.850
13.55468750000,29.747,5.850
13.55517578125,29.743,5.849
13.55566406250,29.740,5.849
13.55615234375,29.736,5.849
13.55664062500,29.732,5.849
13.55712890625,29.729,5.849
13.55761718750,29.725,5.849
13.55810546875,29.722,5.849
13.55859375000,29.718,5.849
13.55908203125,29.715,5.849
13.55957031250,29.712,5.849
13.56005859375,29.708,5.849
13.56054687500,29.705,5.849
13.56103515625,29.702,5.849
13.56152343750,29.699,5.849
13.56201171875,29.696,5.849
13.56250000000,29.693,5.849
13.56298828125,29.691,5.848
13.56347656250,29.688,5.848
13.56396484375,29.685,5.848
13.56445312500,29.683,5.848
13.56494140625,29.680,5.848
13.56542968750,29.678,5.848
13.56591796875,29.676,5.848
13.56640625000,29.674,5.848
13.56689453125,29.672,5.848
13.56738281250,29.670,5.848
13.56787109375,29.668,5.848
13.56835937500,29.667,5.848
13.56884765625,29.665,5.848
13.56933593750,29.664,5.848
13.56982421875,29.663,5.848
13.57031250000,29.662,5.848
13.57080078125,29.661,5.848
13.57128906250,29.661,5.848
13.57177734375,29.661,5.848
13.57226562500,29.660,5.848
13.57275390625,29.660,5.848
13.57324218750,29.661,5.848
13.57373046875,29.661,5.848
13.57421875000,29.662,5.848
13.57470703125,29.663,5.847
13.57519531250,29.664,5.847
13.57568359375,29.665,5.847
13.57617187500,29.667,5.847
13.57666015625,29.669,5.847
13.57714843750,29.671,5.847
13.57763671875,29.674,5.847
13.57812500000,29.677,5.847
13.57861328125,29.680,5.847
13.57910156250,29.683,5.847
13.57958984375,29.687,5.847
13.58007812500,29.691,5.847
13.58056640625,29.696,5.847
13.58105468750,29.701,5.847
13.58154296875,29.706,5.847
13.58203125000,29.711,5.847
13.58251953125,29.717,5.846
13.58300781250,29.724,5.846
13.58349609375,29.730,5.846
13.58398437500,29.738,5.846
13.58447265625,29.745,5.846
13.58496093750,29.753,5.846
13.58544921875,29.762,5.846
13.58593750000,29.771,5.846
13.58642578125,29.780,5.846
13.58691406250,29.790,5.846
13.58740234375,29.800,5.846
13.58789062500,29.811,5.846
13.58837890625,29.823,5.846
13.58886718750,29.835,5.846
13.58935546875,29.847,5.846
13.58984375000,29.860,5.846
13.59033203125,29.874,5.846
13.59082031250,29.888,5.846
13.59130859375,29.902,5.846
13.59179687500,29.917,5.846
13.59228515625,29.933,5.846
13.59277343750,29.950,5.846
13.59326171875,29.967,5.846
13.59375000000,29.984,5.846
13.59423828125,30.002,5.845
13.59472656250,30.021,5.845
13.59521484375,30.041,5.845
13.59570312500,30.061,5.845
13.59619140625,30.082,5.845
13.59667968750,30.103,5.845
13.59716796875,30.125,5.845
13.59765625000,30.148,5.845
13.59814453125,30.172,5.845
13.59863281250,30.196,5.845
13.59912109375,30.221,5.845
13.59960937500,30.246,5.845
13.60009765625,30.272,5.845
13.60058593750,30.299,5.845
13.60107421875,30.327,5.845
13.60156250000,30.355,5.845
13.60205078125,30.384,5.845
13.60253906250,30.414,5.845
13.60302734375,30.445,5.845
13.60351562500,30.476,5.845
13.60400390625,30.508,5.845
13.60449218750,30.541,5.845
13.60498046875,30.575,5.845
13.60546875000,30.609,5.845
13.60595703125,30.644,5.844
13.60644531250,30.680,5.844
13.60693359375,30.716,5.844
13.60742187500,30.754,5.844
13.60791015625,30.792,5.844
13.60839843750,30.831,5.844
13.60888671875,30.870,5.844
13.60937500000,30.911,5.844
13.60986328125,30.952,5.844
13.61035156250,30.994,5.844
13.61083984375,31.036,5.844
13.61132812500,31.080,5.844
13.61181640625,31.124,5.844
13.61230468750,31.169,5.844
13.61279296875,31.214,5.844
13.61328125000,31.261,5.844
13.61376953125,31.308,5.844
13.61425781250,31.356,5.844
13.61474609375,31.404,5.844
13.61523437500,31.454,5.844
13.61572265625,31.504,5.844
13.61621093750,31.555,5.844
13.61669921875,31.606,5.844
13.61718750000,31.659,5.844
13.61767578125,31.712,5.843
13.61816406250,31.765,5.843
13.61865234375,31.820,5.843
13.61914062500,31.875,5.843
13.61962890625,31.931,5.843
13.62011718750,31.987,5.843
13.62060546875,32.044,5.843
13.62109375000,32.102,5.843
13.62158203125,32.161,5.843
13.62207031250,32.220,5.843
13.62255859375,32.280,5.843
13.62304687500,32.340,5.843
13.62353515625,32.402,5.843
13.62402343750,32.463,5.843
13.62451171875,32.526,5.843
13.62500000000,32.589,5.843
13.62548828125,32.652,5.842
13.62597656250,32.716,5.842
13.62646484375,32.781,5.842
13.62695312500,32.846,5.842
13.62744140625,32.912,5.842
13.62792968750,32.979,5.842
13.62841796875,33.046,5.842
13.62890625000,33.113,5.842
13.62939453125,33.181,5.842
13.62988281250,33.250,5.842
13.63037109375,33.319,5.842
13.63085937500,33.388,5.842
13.63134765625,33.458,5.842
13.63183593750,33.528,5.842
13.63232421875,33.599,5.842
13.63281250000,33.670,5.842
13.63330078125,33.742,5.842
13.63378906250,33.814,5.842
13.63427734375,33.887,5.842
13.63476562500,33.960,5.842
13.63525390625,34.033,5.842
13.63574218750,34.106,5.842
13.63623046875,34.180,5.842
13.63671875000,34.255,5.842
13.63720703125,34.329,5.841
13.63769531250,34.404,5.841
13.63818359375,34.479,5.841
13.63867187500,34.555,5.841
13.63916015625,34.630,5.841
13.63964843750,34.706,5.841
13.64013671875,34.782,5.841
13.64062500000,34.859,5.841
13.64111328125,34.935,5.841
13.64160156250,35.012,5.841
13.64208984375,35.089,5.841
13.64257812500,35.166,5.841
13.64306640625,35.243,5.841
13.64355468750,35.321,5.841
13.64404296875,35.398,5.841
13.64453125000,35.476,5.841
13.64501953125,35.553,5.840
13.64550781250,35.631,5.840
13.64599609375,35.709,5.840
13.64648437500,35.787,5.840
13.64697265625,35.865,5.840
13.64746093750,35.943,5.840
13.64794921875,36.021,5.840
13.64843750000,36.099,5.840
13.64892578125,36.176,5.840
13.64941406250,36.254,5.840
13.64990234375,36.332,5.840
13.65039062500,36.410,5.840
13.65087890625,36.488,5.840
13.65136718750,36.565,5.840
13.65185546875,36.643,5.840
13.65234375000,36.720,5.840
13.65283203125,36.798,5.840
13.65332031250,36.875,5.840
13.65380859375,36.952,5.840
13.65429687500,37.029,5.840
13.65478515625,37.106,5.840
13.65527343750,37.182,5.840
13.65576171875,37.259,5.840
13.65625000000,37.335,5.840
13.65673828125,37.411,5.839
13.65722656250,37.486,5.839
13.65771484375,37.562,5.839
13.65820312500,37.637,5.839
13.65869140625,37.712,5.839
13.65917968750,37.786,5.839
13.65966796875,37.861,5.839
13.66015625000,37.935,5.839
13.66064453125,38.009,5.839
13.66113281250,38.082,5.839
13.66162109375,38.155,5.839
13.66210937500,38.228,5.839
13.66259765625,38.300,5.839
13.66308593750,38.372,5.839
13.66357421875,38.444,5.839
13.66406250000,38.515,5.839
13.66455078125,38.586,5.838
13.66503906250,38.657,5.838
13.66552734375,38.727,5.838
13.66601562500,38.796,5.838
13.66650390625,38.865,5.838
13.66699218750,38.934,5.838
13.66748046875,39.002,5.838
13.66796875000,39.070,5.838
13.66845703125,39.138,5.838
13.66894531250,39.205,5.838
13.66943359375,39.271,5.838
13.66992187500,39.337,5.838
13.67041015625,39.402,5.838
13.67089843750,39.467,5.838
13.67138671875,39.532,5.838
13.67187500000,39.596,5.838
13.67236328125,39.659,5.838
13.67285156250,39.722,5.838
13.67333984375,39.784,5.838
13.67382812500,39.846,5.838
13.67431640625,39.907,5.838
13.67480468750,39.968,5.838
13.67529296875,40.028,5.838
13.67578125000,40.087,5.838
13.67626953125,40.146,5.838
13.67675781250,40.204,5.838
13.67724609375,40.262,5.838
13.67773437500,40.319,5.838
13.67822265625,40.376,5.838
13.67871093750,40.432,5.838
13.67919921875,40.487,5.838
13.67968750000,40.542,5.838
13.68017578125,40.596,5.837
13.68066406250,40.649,5.837
13.68115234375,40.702,5.837
13.68164062500,40.754,5.837
13.68212890625,40.806,5.837
13.68261718750,40.856,5.837
13.68310546875,40.907,5.837
13.68359375000,40.956,5.837
13.68408203125,41.005,5.837
13.68457031250,41.053,5.837
13.68505859375,41.101,5.837
13.68554687500,41.148,5.837
13.68603515625,41.194,5.837
13.68652343750,41.240,5.837
13.68701171875,41.285,5.837
13.68750000000,41.329,5.837
13.68798828125,41.373,5.836
13.68847656250,41.416,5.836
13.68896484375,41.458,5.836
13.68945312500,41.500,5.836
13.68994140625,41.541,5.836
13.69042968750,41.581,5.836
13.69091796875,41.621,5.836
13.69140625000,41.660,5.836
13.69189453125,41.698,5.836
13.69238281250,41.735,5.836
13.69287109375,41.772,5.836
13.69335937500,41.809,5.836
13.69384765625,41.844,5.836
13.69433593750,41.879,5.836
13.69482421875,41.913,5.836
13.69531250000,41.947,5.836
13.69580078125,41.980,5.836
13.69628906250,42.012,5.836
13.69677734375,42.043,5.836
13.69726562500,42.074,5.836
13.69775390625,42.104,5.836
13.69824218750,42.134,5.836
13.69873046875,42.163,5.836
13.69921875000,42.191,5.836
13.69970703125,42.218,5.835
13.70019531250,42.245,5.835
13.70068359375,42.271,5.835
13.70117187500,42.297,5.835
13.70166015625,42.322,5.835
13.70214843750,42.346,5.835
13.70263671875,42.370,5.835
13.70312500000,42.393,5.835
13.70361328125,42.415,5.835
13.70410156250,42.437,5.835
13.70458984375,42.458,5.835
13.70507812500,42.478,5.835
13.70556640625,42.498,5.835
13.70605468750,42.517,5.835
13.70654296875,42.535,5.835
13.70703125000,42.553,5.835
13.70751953125,42.571,5.834
13.70800781250,42.587,5.834
13.70849609375,42.603,5.834
13.70898437500,42.619,5.834
13.70947265625,42.634,5.834
13.70996093750,42.648,5.834
13.71044921875,42.662,5.834
13.71093750000,42.675,5.834
13.71142578125,42.687,5.834
13.71191406250,42.699,5.834
13.71240234375,42.711,5.834
13.71289062500,42.721,5.834
13.71337890625,42.732,5.834
13.71386718750,42.741,5.834
13.71435546875,42.751,5.834
13.71484375000,42.759,5.834
13.71533203125,42.767,5.833
13.71582031250,42.775,5.833
13.71630859375,42.782,5.833
13.71679687500,42.788,5.833
13.71728515625,42.794,5.833
13.71777343750,42.800,5.833
13.71826171875,42.805,5.833
13.71875000000,42.809,5.833
13.71923828125,42.813,5.833
13.71972656250,42.816,5.833
13.72021484375,42.819,5.833
13.72070312500,42.822,5.833
13.72119140625,42.824,5.833
13.72167968750,42.825,5.833
13.72216796875,42.827,5.833
13.72265625000,42.827,5.833
13.72314453125,42.827,5.832
13.72363281250,42.827,5.832
13.72412109375,42.826,5.832
13.72460937500,42.825,5.832
13.72509765625,42.824,5.832
13.72558593750,42.822,5.832
13.72607421875,42.819,5.832
13.72656250000,42.816,5.832
13.72705078125,42.813,5.832
13.72753906250,42.809,5.832
13.72802734375,42.805,5.832
13.72851562500,42.801,5.832
13.72900390625,42.796,5.832
13.72949218750,42.791,5.832
13.72998046875,42.785,5.832
13.73046875000,42.779,5.832
13.73095703125,42.773,5.832
13.73144531250,42.766,5.832
13.73193359375,42.759,5.832
13.73242187500,42.752,5.832
13.73291015625,42.744,5.832
13.73339843750,42.736,5.832
13.73388671875,42.728,5.832
13.73437500000,42.719,5.832
13.73486328125,42.710,5.831
13.73535156250,42.700,5.831
13.73583984375,42.691,5.831
13.73632812500,42.680,5.831
13.73681640625,42.670,5.831
13.73730468750,42.659,5.831
13.73779296875,42.649,5.831
13.73828125000,42.637,5.831
13.73876953125,42.626,5.831
13.73925781250,42.614,5.831
13.73974609375,42.602,5.831
13.74023437500,42.590,5.831
13.74072265625,42.577,5.831
13.74121093750,42.564,5.831
13.74169921875,42.551,5.831
13.74218750000,42.537,5.831
13.74267578125,42.524,5.830
13.74316406250,42.510,5.830
13.74365234375,42.496,5.830
13.74414062500,42.481,5.830
13.74462890625,42.467,5.830
13.74511718750,42.452,5.830
13.74560546875,42.437,5.830
13.74609375000,42.421,5.830
13.74658203125,42.406,5.830
13.74707031250,42.390,5.830
13.74755859375,42.374,5.830
13.74804687500,42.358,5.830
13.74853515625,42.342,5.830
13.74902343750,42.325,5.830
13.74951171875,42.308,5.830
13.75000000000,42.291,5.830
13.75048828125,42.274,5.829
13.75097656250,42.257,5.829
13.75146484375,42.239,5.829
13.75195312500,42.222,5.829
13.75244140625,42.204,5.829
13.75292968750,42.186,5.829
13.75341796875,42.168,5.829
13.75390625000,42.149,5.829
13.75439453125,42.131,5.829
13.75488281250,42.112,5.829
13.75537109375,42.094,5.829
13.75585937500,42.075,5.829
13.75634765625,42.055,5.829
13.75683593750,42.036,5.829
13.75732421875,42.017,5.829
13.75781250000,41.997,5.829
13.75830078125,41.978,5.829
13.75878906250,41.958,5.829
13.75927734375,41.938,5.829
13.75976562500,41.918,5.829
13.76025390625,41.898,5.829
13.76074218750,41.878,5.829
13.76123046875,41.858,5.829
13.76171875000,41.837,5.829
13.76220703125,41.817,5.828
13.76269531250,41.796,5.828
13.76318359375,41.775,5.828
13.76367187500,41.755,5.828
13.76416015625,41.734,5.828
13.76464843750,41.713,5.828
13.76513671875,41.692,5.828
13.76562500000,41.671,5.828
13.76611328125,41.649,5.828
13.76660156250,41.628,5.828
13.76708984375,41.607,5.828
13.76757812500,41.585,5.828
13.76806640625,41.564,5.828
13.76855468750,41.542,5.828
13.76904296875,41.521,5.828
13.76953125000,41.499,5.828
13.77001953125,41.477,5.827
13.77050781250,41.456,5.827
13.77099609375,41.434,5.827
13.77148437500,41.412,5.827
13.77197265625,41.390,5.827
13.77246093750,41.368,5.827
13.77294921875,41.346,5.827
13.77343750000,41.324,5.827
13.77392578125,41.302,5.827
13.77441406250,41.280,5.827
13.77490234375,41.257,5.827
13.77539062500,41.235,5.827
13.77587890625,41.213,5.827
13.77636718750,41.190,5.827
13.77685546875,41.168,5.827
13.77734375000,41.146,5.827
13.77783203125,41.123,5.826
13.77832031250,41.101,5.826
13.77880859375,41.078,5.826
13.77929687500,41.056,5.826
13.77978515625,41.033,5.826
13.78027343750,41.011,5.826
13.78076171875,40.988,5.826
13.78125000000,40.965,5.826
13.78173828125,40.943,5.826
13.78222656250,40.920,5.826
13.78271484375,40.897,5.826
13.78320312500,40.875,5.826
13.78369140625,40.852,5.826
13.78417968750,40.829,5.826
13.78466796875,40.806,5.826
13.78515625000,40.783,5.826
13.78564453125,40.761,5.825
13.78613281250,40.738,5.825
13.78662109375,40.715,5.825
13.78710937500,40.692,5.825
13.78759765625,40.669,5.825
13.78808593750,40.646,5.825
13.78857421875,40.623,5.825
13.78906250000,40.600,5.825
13.78955078125,40.577,5.825
13.79003906250,40.554,5.825
13.79052734375,40.531,5.825
13.79101562500,40.508,5.825
13.79150390625,40.485,5.825
13.79199218750,40.461,5.825
13.79248046875,40.438,5.825
13.79296875000,40.415,5.825
13.79345703125,40.392,5.825
13.79394531250,40.369,5.825
13.79443359375,40.345,5.825
13.79492187500,40.322,5.825
13.79541015625,40.299,5.825
13.79589843750,40.275,5.825
13.79638671875,40.252,5.825
13.79687500000,40.228,5.825
13.79736328125,40.205,5.824
13.79785156250,40.181,5.824
13.79833984375,40.158,5.824
13.79882812500,40.134,5.824
13.79931640625,40.111,5.824
13.79980468750,40.087,5.824
13.80029296875,40.063,5.824
13.80078125000,40.040,5.824
